SerialNumber,Product_Code,OpcoID,State
175424,TC101675,FXAU,VIC
201446,TC101676,FXAU,VIC
517868,TC101545,FXAU,VIC
400047,TC101672,FXAU,VIC
401991,TC101673,FXAU,VIC
400496,TC101672,FXAU,VIC
400051,TC101672,FXAU,VIC
122402,TC101672,FXAU,VIC
402843,TC101682,FXAU,VIC
162478,TC101315,FXAU,VIC
111601,TC101673,FXAU,VIC
131650,TC101672,FXAU,VIC
174207,TC101674,FXAU,VIC
362447,TC101312,FXAU,VIC
114758,TC101312,FXAU,VIC
402883,TC101673,FXAU,VIC
129457,TC101673,FXAU,VIC
234937,TC101686,FXAU,VIC
232000,TC101687,FXAU,VIC
271466,TC101689,FXAU,VIC
236328,TC101686,FXAU,VIC
271204,TC101689,FXAU,VIC
176256,TC101674,FXAU,VIC
420757,TC101675,FXAU,VIC
402429,TC101672,FXAU,VIC
171877,TC101675,FXAU,VIC
185372,TC101674,FXAU,VIC
234672,TC101686,FXAU,VIC
565122,TC101168,FXAU,VIC
108932,TC101673,FXAU,VIC
236850,TC101686,FXAU,VIC
235174,TC101687,FXAU,VIC
131023,TC101672,FXAU,VIC
131399,TC101673,FXAU,VIC
138395,TC101672,FXAU,VIC
170898,TC101674,FXAU,VIC
270778,TC101689,FXAU,VIC
170136,TC101674,FXAU,VIC
564913,TC101547,FXAU,VIC
176920,TC101674,FXAU,VIC
301353,TC101678,FXAU,VIC
250428,TC101686,FXAU,VIC
122414,TC101888,FXAU,VIC
111602,TC101673,FXAU,VIC
127334,TC101888,FXAU,VIC
129093,TC101673,FXAU,VIC
400857,TC101672,FXAU,VIC
137967,TC101888,FXAU,VIC
136515,TC101672,FXAU,VIC
200645,TC101676,FXAU,VIC
270497,TC101689,FXAU,VIC
420097,TC101674,FXAU,VIC
400674,TC101672,FXAU,VIC
302237,TC101679,FXAU,VIC
270674,TC101688,FXAU,VIC
132107,TC101673,FXAU,VIC
171943,TC101674,FXAU,VIC
270866,TC101689,FXAU,VIC
140152,TC101673,FXAU,VIC
623375,TC101571,FXAU,VIC
624868,TC101570,FXAU,VIC
401954,TC101672,FXAU,VIC
233827,TC101687,FXAU,VIC
121741,TC101672,FXAU,VIC
185138,TC101675,FXAU,VIC
400130,TC101672,FXAU,VIC
109810,TC101673,FXAU,VIC
401106,TC101673,FXAU,VIC
231208,TC101687,FXAU,VIC
401156,TC101672,FXAU,VIC
175761,TC101674,FXAU,VIC
425426,TC101686,FXAU,VIC
174021,TC101674,FXAU,VIC
172283,TC101674,FXAU,VIC
400732,TC101673,FXAU,VIC
625117,TC101180,FXAU,VIC
430104,TC101679,FXAU,VIC
231534,TC101686,FXAU,VIC
170104,TC101674,FXAU,VIC
172695,TC101674,FXAU,VIC
624027,TC101571,FXAU,VIC
361715,TC101310,FXAU,VIC
131680,TC101672,FXAU,VIC
400873,TC101673,FXAU,VIC
170345,TC101674,FXAU,VIC
425379,TC101686,FXAU,VIC
222805,TC101326,FXAU,VIC
185143,TC101674,FXAU,VIC
430369,TC101678,FXAU,VIC
200104,TC101676,FXAU,VIC
425481,TC101687,FXAU,VIC
170703,TC101674,FXAU,VIC
520669,TC101165,FXAU,VIC
174998,TC101674,FXAU,VIC
140823,TC101673,FXAU,VIC
360843,TC101310,FXAU,VIC
236617,TC101686,FXAU,VIC
400087,TC101672,FXAU,VIC
300889,TC101678,FXAU,VIC
201738,TC101676,FXAU,VIC
131719,TC101673,FXAU,VIC
566407,TC101546,FXAU,VIC
300878,TC101678,FXAU,VIC
564590,TC101546,FXAU,VIC
270250,TC101688,FXAU,VIC
400010,TC101672,FXAU,VIC
138526,TC101888,FXAU,VIC
174410,TC101675,FXAU,VIC
233542,TC101687,FXAU,VIC
127331,TC101672,FXAU,VIC
170811,TC101674,FXAU,VIC
130837,TC101672,FXAU,VIC
300310,TC101678,FXAU,VIC
751350,TC101545,FXAU,VIC
425383,TC101687,FXAU,VIC
425092,TC101687,FXAU,VIC
130793,TC101673,FXAU,VIC
565942,TC101546,FXAU,VIC
564273,TC101546,FXAU,VIC
234064,TC101686,FXAU,VIC
185287,TC101674,FXAU,VIC
122356,TC101888,FXAU,VIC
236810,TC101687,FXAU,VIC
430616,TC101330,FXAU,VIC
304067,TC101679,FXAU,VIC
136627,TC101888,FXAU,VIC
400385,TC101672,FXAU,VIC
270513,TC101688,FXAU,VIC
173790,TC101674,FXAU,VIC
517814,TC101545,FXAU,VIC
139828,TC101673,FXAU,VIC
401610,TC101673,FXAU,VIC
565872,TC101546,FXAU,VIC
301486,TC101679,FXAU,VIC
137020,TC101672,FXAU,VIC
127976,TC101672,FXAU,VIC
176185,TC101675,FXAU,VIC
402000,TC101672,FXAU,VIC
402619,TC101672,FXAU,VIC
140228,TC101673,FXAU,VIC
128234,TC101672,FXAU,VIC
176191,TC101675,FXAU,VIC
136740,TC101672,FXAU,VIC
402623,TC101672,FXAU,VIC
233023,TC101687,FXAU,VIC
517150,TC101545,FXAU,VIC
137983,TC101888,FXAU,VIC
133513,TC101672,FXAU,VIC
172641,TC101675,FXAU,VIC
302850,TC101679,FXAU,VIC
235486,TC101687,FXAU,VIC
402634,TC101682,FXAU,VIC
233047,TC101687,FXAU,VIC
305525,TC101679,FXAU,VIC
176933,TC101674,FXAU,VIC
140301,TC101673,FXAU,VIC
400774,TC101325,FXAU,VIC
401499,TC101672,FXAU,VIC
174246,TC101674,FXAU,VIC
303488,TC101678,FXAU,VIC
176868,TC101674,FXAU,VIC
176959,TC101674,FXAU,VIC
234467,TC101686,FXAU,VIC
402614,TC101672,FXAU,VIC
174183,TC101674,FXAU,VIC
301666,TC101679,FXAU,VIC
175895,TC101675,FXAU,VIC
301055,TC101679,FXAU,VIC
233012,TC101687,FXAU,VIC
137079,TC101672,FXAU,VIC
270855,TC101689,FXAU,VIC
400471,TC101672,FXAU,VIC
402039,TC101672,FXAU,VIC
140743,TC101673,FXAU,VIC
185218,TC101674,FXAU,VIC
185048,TC101674,FXAU,VIC
201091,TC101676,FXAU,VIC
129469,TC101888,FXAU,VIC
140753,TC101673,FXAU,VIC
103850,TC101672,FXAU,VIC
420004,TC101674,FXAU,VIC
138529,TC101672,FXAU,VIC
137951,TC101888,FXAU,VIC
138266,TC101672,FXAU,VIC
138858,TC101672,FXAU,VIC
130563,TC101673,FXAU,VIC
300890,TC101678,FXAU,VIC
430005,TC101678,FXAU,VIC
132242,TC101672,FXAU,VIC
131164,TC101672,FXAU,VIC
360561,TC101310,FXAU,VIC
139242,TC101672,FXAU,VIC
402594,TC101672,FXAU,VIC
185564,TC101674,FXAU,VIC
176928,TC101674,FXAU,VIC
176297,TC101674,FXAU,VIC
138831,TC101672,FXAU,VIC
233040,TC101687,FXAU,VIC
137958,TC101888,FXAU,VIC
129467,TC101888,FXAU,VIC
174928,TC101674,FXAU,VIC
304219,TC101678,FXAU,VIC
175875,TC101675,FXAU,VIC
234315,TC101687,FXAU,VIC
176207,TC101674,FXAU,VIC
251443,TC101329,FXAU,VIC
751716,TC101545,FXAU,VIC
176890,TC101674,FXAU,VIC
176944,TC101674,FXAU,VIC
175353,TC101675,FXAU,VIC
250540,TC101686,FXAU,VIC
137950,TC101673,FXAU,VIC
652493,TC101182,FXAU,VIC
119033,TC101673,FXAU,VIC
304240,TC101679,FXAU,VIC
171806,TC101674,FXAU,VIC
402531,TC101682,FXAU,VIC
130698,TC101672,FXAU,VIC
173808,TC101674,FXAU,VIC
138155,TC101672,FXAU,VIC
122057,TC101672,FXAU,VIC
305097,TC101678,FXAU,VIC
304218,TC101678,FXAU,VIC
400437,TC101672,FXAU,VIC
425562,TC101686,FXAU,VIC
175828,TC101674,FXAU,VIC
136244,TC101888,FXAU,VIC
138270,TC101672,FXAU,VIC
131730,TC101672,FXAU,VIC
131138,TC101672,FXAU,VIC
137224,TC101888,FXAU,VIC
233025,TC101687,FXAU,VIC
127211,TC101673,FXAU,VIC
171297,TC101674,FXAU,VIC
566037,TC101169,FXAU,VIC
235202,TC101686,FXAU,VIC
620481,TC101570,FXAU,VIC
176452,TC101674,FXAU,VIC
173859,TC101675,FXAU,VIC
127903,TC101672,FXAU,VIC
233053,TC101686,FXAU,VIC
236588,TC101687,FXAU,VIC
625361,TC101570,FXAU,VIC
402700,TC101682,FXAU,VIC
140767,TC101673,FXAU,VIC
119220,TC101672,FXAU,VIC
750324,TC101544,FXAU,VIC
126356,TC101672,FXAU,VIC
751461,TC101545,FXAU,VIC
133041,TC101672,FXAU,VIC
362497,TC101312,FXAU,VIC
303133,TC101679,FXAU,VIC
140748,TC101888,FXAU,VIC
625555,TC101571,FXAU,VIC
138752,TC101672,FXAU,VIC
518446,TC101545,FXAU,VIC
820192,TC101182,FXAU,VIC
230970,TC101687,FXAU,VIC
270312,TC101688,FXAU,VIC
176908,TC101674,FXAU,VIC
566517,TC101168,FXAU,VIC
304765,TC101679,FXAU,VIC
235468,TC101687,FXAU,VIC
108290,TC101673,FXAU,VIC
204474,TC101676,FXAU,VIC
172295,TC101674,FXAU,VIC
172190,TC101674,FXAU,VIC
232385,TC101687,FXAU,VIC
303833,TC101679,FXAU,VIC
170644,TC101674,FXAU,VIC
231249,TC101686,FXAU,VIC
506888,TC101545,FXAU,VIC
139348,TC101672,FXAU,VIC
236698,TC101686,FXAU,VIC
170340,TC101674,FXAU,VIC
514596,TC101545,FXAU,VIC
237318,TC101686,FXAU,VIC
233767,TC101686,FXAU,VIC
174823,TC101674,FXAU,VIC
400161,TC101672,FXAU,VIC
231129,TC101686,FXAU,VIC
270885,TC101688,FXAU,VIC
425283,TC101686,FXAU,VIC
751726,TC101545,FXAU,VIC
305272,TC101678,FXAU,VIC
172442,TC101675,FXAU,VIC
139920,TC101672,FXAU,VIC
235488,TC101687,FXAU,VIC
420867,TC101675,FXAU,VIC
520834,TC101545,FXAU,VIC
139744,TC101673,FXAU,VIC
302133,TC101679,FXAU,VIC
233719,TC101687,FXAU,VIC
176924,TC101674,FXAU,VIC
300788,TC101678,FXAU,VIC
420493,TC101674,FXAU,VIC
139407,TC101673,FXAU,VIC
185235,TC101674,FXAU,VIC
132935,TC101888,FXAU,VIC
135109,TC101888,FXAU,VIC
402311,TC101672,FXAU,VIC
139986,TC101888,FXAU,VIC
176974,TC101674,FXAU,VIC
110598,TC101672,FXAU,VIC
401846,TC101672,FXAU,VIC
250414,TC101686,FXAU,VIC
250356,TC101686,FXAU,VIC
110378,TC101673,FXAU,VIC
420510,TC101674,FXAU,VIC
126297,TC101672,FXAU,VIC
174992,TC101675,FXAU,VIC
133405,TC101672,FXAU,VIC
300229,TC101679,FXAU,VIC
236807,TC101686,FXAU,VIC
425090,TC101686,FXAU,VIC
420372,TC101674,FXAU,VIC
303601,TC101678,FXAU,VIC
401872,TC101682,FXAU,VIC
236614,TC101686,FXAU,VIC
521580,TC101545,FXAU,VIC
130609,TC101672,FXAU,VIC
751457,TC101545,FXAU,VIC
201099,TC101676,FXAU,VIC
401166,TC101672,FXAU,VIC
620886,TC101571,FXAU,VIC
300087,TC101679,FXAU,VIC
361702,TC101310,FXAU,VIC
128317,TC101672,FXAU,VIC
420762,TC101674,FXAU,VIC
304285,TC101679,FXAU,VIC
171140,TC101675,FXAU,VIC
400531,TC101672,FXAU,VIC
129444,TC101672,FXAU,VIC
105755,TC101672,FXAU,VIC
175960,TC101674,FXAU,VIC
420465,TC101674,FXAU,VIC
201108,TC101676,FXAU,VIC
139236,TC101888,FXAU,VIC
402513,TC101682,FXAU,VIC
566389,TC101546,FXAU,VIC
132159,TC101672,FXAU,VIC
420552,TC101675,FXAU,VIC
420130,TC101674,FXAU,VIC
138510,TC101673,FXAU,VIC
402840,TC101682,FXAU,VIC
237263,TC101687,FXAU,VIC
139425,TC101672,FXAU,VIC
235898,TC101686,FXAU,VIC
139505,TC101673,FXAU,VIC
171325,TC101675,FXAU,VIC
113904,TC101309,FXAU,VIC
564621,TC101546,FXAU,VIC
420295,TC101674,FXAU,VIC
201461,TC101676,FXAU,VIC
402656,TC101673,FXAU,VIC
127933,TC101888,FXAU,VIC
402589,TC101682,FXAU,VIC
118618,TC101310,FXAU,VIC
110483,TC101673,FXAU,VIC
401461,TC101673,FXAU,VIC
301882,TC101678,FXAU,VIC
136006,TC101672,FXAU,VIC
230953,TC101687,FXAU,VIC
236531,TC101687,FXAU,VIC
176965,TC101675,FXAU,VIC
105759,TC101672,FXAU,VIC
166725,TC101316,FXAU,VIC
173002,TC101674,FXAU,VIC
401006,TC101673,FXAU,VIC
127320,TC101672,FXAU,VIC
402111,TC101673,FXAU,VIC
565296,TC101547,FXAU,VIC
304733,TC101678,FXAU,VIC
420514,TC101674,FXAU,VIC
230068,TC101686,FXAU,VIC
177012,TC101674,FXAU,VIC
400317,TC101672,FXAU,VIC
303949,TC101679,FXAU,VIC
133104,TC101673,FXAU,VIC
233734,TC101687,FXAU,VIC
521409,TC101545,FXAU,VIC
361663,TC101310,FXAU,VIC
176244,TC101674,FXAU,VIC
128990,TC101672,FXAU,VIC
401122,TC101326,FXAU,VIC
174457,TC101674,FXAU,VIC
172447,TC101675,FXAU,VIC
563147,TC101546,FXAU,VIC
140845,TC101673,FXAU,VIC
230807,TC101686,FXAU,VIC
173748,TC101675,FXAU,VIC
176913,TC101674,FXAU,VIC
174961,TC101674,FXAU,VIC
820141,TC101548,FXAU,VIC
400990,TC101673,FXAU,VIC
231229,TC101687,FXAU,VIC
237267,TC101687,FXAU,VIC
400244,TC101672,FXAU,VIC
170611,TC101674,FXAU,VIC
251972,TC101330,FXAU,VIC
402524,TC101682,FXAU,VIC
185370,TC101674,FXAU,VIC
820243,TC101548,FXAU,VIC
401804,TC101673,FXAU,VIC
185493,TC101675,FXAU,VIC
128296,TC101673,FXAU,VIC
140264,TC101888,FXAU,VIC
521583,TC101545,FXAU,VIC
106719,TC101673,FXAU,VIC
108910,TC101673,FXAU,VIC
115916,TC101888,FXAU,VIC
231452,TC101687,FXAU,VIC
503136,TC101544,FXAU,VIC
174370,TC101674,FXAU,VIC
170346,TC101674,FXAU,VIC
131618,TC101672,FXAU,VIC
138254,TC101888,FXAU,VIC
650266,TC101548,FXAU,VIC
425399,TC101687,FXAU,VIC
300888,TC101678,FXAU,VIC
565940,TC101546,FXAU,VIC
301529,TC101678,FXAU,VIC
185569,TC101674,FXAU,VIC
250371,TC101686,FXAU,VIC
402276,TC101682,FXAU,VIC
176073,TC101674,FXAU,VIC
133346,TC101672,FXAU,VIC
304462,TC101679,FXAU,VIC
420790,TC101674,FXAU,VIC
565720,TC101546,FXAU,VIC
564407,TC101546,FXAU,VIC
171727,TC101674,FXAU,VIC
420208,TC101674,FXAU,VIC
563144,TC101547,FXAU,VIC
231699,TC101686,FXAU,VIC
138680,TC101673,FXAU,VIC
171247,TC101675,FXAU,VIC
170760,TC101675,FXAU,VIC
401211,TC101672,FXAU,VIC
133308,TC101672,FXAU,VIC
103818,TC101673,FXAU,VIC
175636,TC101674,FXAU,VIC
232323,TC101687,FXAU,VIC
235692,TC101687,FXAU,VIC
234444,TC101687,FXAU,VIC
172164,TC101674,FXAU,VIC
130828,TC101673,FXAU,VIC
236823,TC101686,FXAU,VIC
237419,TC101686,FXAU,VIC
132984,TC101672,FXAU,VIC
401141,TC101672,FXAU,VIC
171194,TC101674,FXAU,VIC
303288,TC101678,FXAU,VIC
135196,TC101672,FXAU,VIC
133028,TC101672,FXAU,VIC
139484,TC101672,FXAU,VIC
170216,TC101674,FXAU,VIC
176738,TC101674,FXAU,VIC
139140,TC101672,FXAU,VIC
137070,TC101888,FXAU,VIC
231449,TC101687,FXAU,VIC
401737,TC101672,FXAU,VIC
109860,TC101673,FXAU,VIC
401147,TC101673,FXAU,VIC
301854,TC101679,FXAU,VIC
270692,TC101689,FXAU,VIC
402593,TC101682,FXAU,VIC
135457,TC101672,FXAU,VIC
624962,TC101570,FXAU,VIC
139494,TC101888,FXAU,VIC
401382,TC101672,FXAU,VIC
174990,TC101674,FXAU,VIC
302998,TC101678,FXAU,VIC
185506,TC101674,FXAU,VIC
271281,TC101689,FXAU,VIC
136868,TC101888,FXAU,VIC
400775,TC101672,FXAU,VIC
751492,TC101545,FXAU,VIC
751490,TC101545,FXAU,VIC
270485,TC101688,FXAU,VIC
271215,TC101689,FXAU,VIC
174010,TC101674,FXAU,VIC
401862,TC101672,FXAU,VIC
230927,TC101686,FXAU,VIC
521653,TC101545,FXAU,VIC
760875,TC101546,FXAU,VIC
430013,TC101678,FXAU,VIC
304129,TC101678,FXAU,VIC
430292,TC101679,FXAU,VIC
232297,TC101686,FXAU,VIC
200349,TC101677,FXAU,VIC
402685,TC101672,FXAU,VIC
103923,TC101673,FXAU,VIC
565843,TC101546,FXAU,VIC
524345,TC101165,FXAU,VIC
420484,TC101674,FXAU,VIC
139290,TC101672,FXAU,VIC
173038,TC101674,FXAU,VIC
200551,TC101676,FXAU,VIC
140253,TC101888,FXAU,VIC
236335,TC101686,FXAU,VIC
232182,TC101687,FXAU,VIC
304771,TC101678,FXAU,VIC
121765,TC101888,FXAU,VIC
132102,TC101672,FXAU,VIC
304234,TC101678,FXAU,VIC
230846,TC101686,FXAU,VIC
231431,TC101686,FXAU,VIC
128951,TC101672,FXAU,VIC
129923,TC101672,FXAU,VIC
133033,TC101672,FXAU,VIC
136685,TC101888,FXAU,VIC
750598,TC101545,FXAU,VIC
400571,TC101672,FXAU,VIC
566553,TC101546,FXAU,VIC
566373,TC101546,FXAU,VIC
138621,TC101672,FXAU,VIC
401159,TC101673,FXAU,VIC
174433,TC101674,FXAU,VIC
402605,TC101672,FXAU,VIC
105634,TC101672,FXAU,VIC
401149,TC101673,FXAU,VIC
237123,TC101686,FXAU,VIC
420023,TC101675,FXAU,VIC
130725,TC101672,FXAU,VIC
564900,TC101546,FXAU,VIC
176730,TC101674,FXAU,VIC
400995,TC101682,FXAU,VIC
300874,TC101678,FXAU,VIC
402015,TC101673,FXAU,VIC
420052,TC101674,FXAU,VIC
185176,TC101674,FXAU,VIC
514614,TC101545,FXAU,VIC
270760,TC101689,FXAU,VIC
234866,TC101686,FXAU,VIC
566281,TC101546,FXAU,VIC
420032,TC101674,FXAU,VIC
171118,TC101674,FXAU,VIC
400238,TC101672,FXAU,VIC
176036,TC101675,FXAU,VIC
518198,TC101545,FXAU,VIC
402816,TC101672,FXAU,VIC
760066,TC101168,FXAU,VIC
751478,TC101545,FXAU,VIC
760044,TC101546,FXAU,VIC
233821,TC101687,FXAU,VIC
566560,TC101546,FXAU,VIC
425517,TC101686,FXAU,VIC
115071,TC101310,FXAU,VIC
751494,TC101545,FXAU,VIC
651254,TC101548,FXAU,VIC
751432,TC101545,FXAU,VIC
172082,TC101674,FXAU,VIC
139141,TC101672,FXAU,VIC
270192,TC101689,FXAU,VIC
110247,TC101673,FXAU,VIC
500019,TC101544,FXAU,VIC
120442,TC101888,FXAU,VIC
237155,TC101687,FXAU,VIC
175679,TC101674,FXAU,VIC
303235,TC101679,FXAU,VIC
400279,TC101673,FXAU,VIC
171162,TC101675,FXAU,VIC
760161,TC101546,FXAU,VIC
271683,TC101689,FXAU,VIC
140323,TC101888,FXAU,VIC
170801,TC101674,FXAU,VIC
176487,TC101675,FXAU,VIC
230647,TC101686,FXAU,VIC
430231,TC101678,FXAU,VIC
235680,TC101687,FXAU,VIC
400260,TC101672,FXAU,VIC
232020,TC101686,FXAU,VIC
135600,TC101888,FXAU,VIC
521404,TC101544,FXAU,VIC
400101,TC101672,FXAU,VIC
232280,TC101686,FXAU,VIC
302403,TC101679,FXAU,VIC
185225,TC101674,FXAU,VIC
400153,TC101672,FXAU,VIC
430059,TC101678,FXAU,VIC
402510,TC101673,FXAU,VIC
106492,TC101673,FXAU,VIC
566404,TC101546,FXAU,VIC
129491,TC101672,FXAU,VIC
104906,TC101673,FXAU,VIC
400056,TC101672,FXAU,VIC
140136,TC101888,FXAU,VIC
235169,TC101687,FXAU,VIC
430002,TC101678,FXAU,VIC
402511,TC101682,FXAU,VIC
402711,TC101672,FXAU,VIC
510848,TC101544,FXAU,VIC
175644,TC101674,FXAU,VIC
303614,TC101678,FXAU,VIC
302843,TC101679,FXAU,VIC
400146,TC101672,FXAU,VIC
565584,TC101546,FXAU,VIC
750666,TC101544,FXAU,VIC
400863,TC101673,FXAU,VIC
565451,TC101546,FXAU,VIC
625089,TC101570,FXAU,VIC
116870,TC101673,FXAU,VIC
118313,TC101310,FXAU,VIC
300797,TC101678,FXAU,VIC
232414,TC101686,FXAU,VIC
139409,TC101672,FXAU,VIC
130767,TC101888,FXAU,VIC
430346,TC101678,FXAU,VIC
270649,TC101689,FXAU,VIC
751803,TC101545,FXAU,VIC
231587,TC101687,FXAU,VIC
304287,TC101678,FXAU,VIC
235713,TC101687,FXAU,VIC
133040,TC101888,FXAU,VIC
136784,TC101888,FXAU,VIC
232256,TC101686,FXAU,VIC
271667,TC101688,FXAU,VIC
402342,TC101673,FXAU,VIC
176080,TC101674,FXAU,VIC
176998,TC101674,FXAU,VIC
132197,TC101672,FXAU,VIC
128267,TC101672,FXAU,VIC
304004,TC101679,FXAU,VIC
270644,TC101689,FXAU,VIC
215283,TC101677,FXAU,VIC
420131,TC101674,FXAU,VIC
402440,TC101682,FXAU,VIC
135072,TC101673,FXAU,VIC
564654,TC101546,FXAU,VIC
176878,TC101674,FXAU,VIC
517501,TC101165,FXAU,VIC
624546,TC101180,FXAU,VIC
185567,TC101675,FXAU,VIC
185019,TC101674,FXAU,VIC
302527,TC101679,FXAU,VIC
425570,TC101687,FXAU,VIC
171754,TC101675,FXAU,VIC
128956,TC101673,FXAU,VIC
176052,TC101674,FXAU,VIC
420283,TC101674,FXAU,VIC
402567,TC101672,FXAU,VIC
420498,TC101674,FXAU,VIC
523051,TC101167,FXAU,VIC
135585,TC101672,FXAU,VIC
401292,TC101672,FXAU,VIC
624008,TC101571,FXAU,VIC
235910,TC101687,FXAU,VIC
231493,TC101687,FXAU,VIC
234447,TC101686,FXAU,VIC
132134,TC101888,FXAU,VIC
400501,TC101672,FXAU,VIC
236978,TC101686,FXAU,VIC
132251,TC101673,FXAU,VIC
624006,TC101571,FXAU,VIC
651335,TC101549,FXAU,VIC
514599,TC101544,FXAU,VIC
232282,TC101687,FXAU,VIC
652090,TC101549,FXAU,VIC
430361,TC101679,FXAU,VIC
171541,TC101675,FXAU,VIC
133058,TC101672,FXAU,VIC
623984,TC101571,FXAU,VIC
401593,TC101673,FXAU,VIC
270352,TC101688,FXAU,VIC
137959,TC101672,FXAU,VIC
138676,TC101888,FXAU,VIC
130789,TC101673,FXAU,VIC
237150,TC101687,FXAU,VIC
270756,TC101688,FXAU,VIC
135543,TC101672,FXAU,VIC
624966,TC101570,FXAU,VIC
301607,TC101679,FXAU,VIC
270837,TC101689,FXAU,VIC
133167,TC101673,FXAU,VIC
233565,TC101686,FXAU,VIC
237018,TC101687,FXAU,VIC
400168,TC101673,FXAU,VIC
175433,TC101674,FXAU,VIC
131185,TC101672,FXAU,VIC
117789,TC101673,FXAU,VIC
235454,TC101686,FXAU,VIC
130841,TC101672,FXAU,VIC
174966,TC101674,FXAU,VIC
430262,TC101678,FXAU,VIC
174994,TC101674,FXAU,VIC
119211,TC101673,FXAU,VIC
250116,TC101686,FXAU,VIC
402325,TC101682,FXAU,VIC
626000,TC101180,FXAU,VIC
105753,TC101672,FXAU,VIC
135480,TC101672,FXAU,VIC
401333,TC101672,FXAU,VIC
231170,TC101687,FXAU,VIC
174249,TC101674,FXAU,VIC
401056,TC101672,FXAU,VIC
402357,TC101673,FXAU,VIC
651650,TC101549,FXAU,VIC
521624,TC101545,FXAU,VIC
185484,TC101674,FXAU,VIC
521742,TC101165,FXAU,VIC
172099,TC101674,FXAU,VIC
175961,TC101674,FXAU,VIC
132602,TC101672,FXAU,VIC
201695,TC101676,FXAU,VIC
231206,TC101686,FXAU,VIC
400151,TC101672,FXAU,VIC
250523,TC101686,FXAU,VIC
123100,TC101672,FXAU,VIC
200118,TC101676,FXAU,VIC
232275,TC101686,FXAU,VIC
653003,TC101549,FXAU,VIC
232535,TC101687,FXAU,VIC
402016,TC101672,FXAU,VIC
425011,TC101686,FXAU,VIC
129710,TC101673,FXAU,VIC
420452,TC101675,FXAU,VIC
233781,TC101686,FXAU,VIC
505426,TC101167,FXAU,VIC
171062,TC101674,FXAU,VIC
176726,TC101674,FXAU,VIC
402424,TC101682,FXAU,VIC
250391,TC101686,FXAU,VIC
517270,TC101545,FXAU,VIC
130566,TC101888,FXAU,VIC
402182,TC101672,FXAU,VIC
304372,TC101678,FXAU,VIC
566453,TC101546,FXAU,VIC
176996,TC101675,FXAU,VIC
129220,TC101672,FXAU,VIC
303798,TC101678,FXAU,VIC
650437,TC101182,FXAU,VIC
137132,TC101672,FXAU,VIC
231507,TC101686,FXAU,VIC
232341,TC101686,FXAU,VIC
401498,TC101673,FXAU,VIC
430159,TC101679,FXAU,VIC
110715,TC101673,FXAU,VIC
231421,TC101687,FXAU,VIC
129701,TC101672,FXAU,VIC
566433,TC101546,FXAU,VIC
109868,TC101673,FXAU,VIC
301045,TC101679,FXAU,VIC
171063,TC101674,FXAU,VIC
235175,TC101687,FXAU,VIC
400023,TC101672,FXAU,VIC
303969,TC101678,FXAU,VIC
362024,TC101307,FXAU,VIC
176445,TC101675,FXAU,VIC
133360,TC101672,FXAU,VIC
270720,TC101689,FXAU,VIC
270789,TC101689,FXAU,VIC
133121,TC101673,FXAU,VIC
790005,TC101570,FXAU,VIC
117305,TC101312,FXAU,VIC
230984,TC101687,FXAU,VIC
564306,TC101546,FXAU,VIC
621526,TC101570,FXAU,VIC
425484,TC101686,FXAU,VIC
270687,TC101689,FXAU,VIC
567622,TC101168,FXAU,VIC
270466,TC101689,FXAU,VIC
250406,TC101686,FXAU,VIC
139435,TC101673,FXAU,VIC
517729,TC101544,FXAU,VIC
650656,TC101549,FXAU,VIC
122488,TC101672,FXAU,VIC
820022,TC101183,FXAU,VIC
133326,TC101888,FXAU,VIC
430198,TC101330,FXAU,VIC
235529,TC101686,FXAU,VIC
140273,TC101673,FXAU,VIC
171542,TC101675,FXAU,VIC
250338,TC101686,FXAU,VIC
270209,TC101689,FXAU,VIC
564443,TC101546,FXAU,VIC
790241,TC101570,FXAU,VIC
171748,TC101675,FXAU,VIC
402491,TC101682,FXAU,VIC
565973,TC101546,FXAU,VIC
236712,TC101687,FXAU,VIC
420430,TC101674,FXAU,VIC
402719,TC101682,FXAU,VIC
170102,TC101675,FXAU,VIC
136710,TC101672,FXAU,VIC
270138,TC101688,FXAU,VIC
140162,TC101672,FXAU,VIC
129608,TC101673,FXAU,VIC
185245,TC101674,FXAU,VIC
132174,TC101672,FXAU,VIC
170081,TC101674,FXAU,VIC
176597,TC101674,FXAU,VIC
171122,TC101674,FXAU,VIC
518448,TC101545,FXAU,VIC
235696,TC101687,FXAU,VIC
232394,TC101687,FXAU,VIC
175808,TC101674,FXAU,VIC
139037,TC101672,FXAU,VIC
110272,TC101673,FXAU,VIC
402302,TC101682,FXAU,VIC
236327,TC101686,FXAU,VIC
650440,TC101549,FXAU,VIC
750668,TC101544,FXAU,VIC
425338,TC101686,FXAU,VIC
250109,TC101686,FXAU,VIC
131419,TC101673,FXAU,VIC
750391,TC101544,FXAU,VIC
820286,TC101549,FXAU,VIC
401179,TC101673,FXAU,VIC
185157,TC101674,FXAU,VIC
110258,TC101312,FXAU,VIC
230302,TC101686,FXAU,VIC
624784,TC101571,FXAU,VIC
111565,TC101673,FXAU,VIC
302207,TC101678,FXAU,VIC
561178,TC101168,FXAU,VIC
760484,TC101546,FXAU,VIC
237191,TC101686,FXAU,VIC
566428,TC101546,FXAU,VIC
564866,TC101546,FXAU,VIC
172105,TC101675,FXAU,VIC
621733,TC101571,FXAU,VIC
