SerialNumber,Product_Code,OpcoID,State
174896,TC101674,FXAU,VIC
135593,TC101672,FXAU,VIC
135228,TC101672,FXAU,VIC
401367,TC101672,FXAU,VIC
127209,TC101673,FXAU,VIC
140818,TC101888,FXAU,VIC
303567,TC101678,FXAU,VIC
402117,TC101672,FXAU,VIC
236755,TC101687,FXAU,VIC
420236,TC101674,FXAU,VIC
172231,TC101675,FXAU,VIC
400242,TC101672,FXAU,VIC
400365,TC101673,FXAU,VIC
402452,TC101672,FXAU,VIC
402543,TC101672,FXAU,VIC
113786,TC101672,FXAU,VIC
250550,TC101686,FXAU,VIC
124586,TC101673,FXAU,VIC
303435,TC101679,FXAU,VIC
301432,TC101678,FXAU,VIC
401972,TC101672,FXAU,VIC
173714,TC101675,FXAU,VIC
139401,TC101673,FXAU,VIC
200110,TC101677,FXAU,VIC
185546,TC101674,FXAU,VIC
270868,TC101688,FXAU,VIC
234321,TC101687,FXAU,VIC
302268,TC101679,FXAU,VIC
110276,TC101672,FXAU,VIC
132205,TC101888,FXAU,VIC
301627,TC101679,FXAU,VIC
270691,TC101688,FXAU,VIC
201694,TC101676,FXAU,VIC
176523,TC101674,FXAU,VIC
303434,TC101678,FXAU,VIC
110522,TC101673,FXAU,VIC
235947,TC101686,FXAU,VIC
301845,TC101679,FXAU,VIC
425193,TC101687,FXAU,VIC
112956,TC101672,FXAU,VIC
135427,TC101672,FXAU,VIC
233387,TC101686,FXAU,VIC
271744,TC101689,FXAU,VIC
271409,TC101688,FXAU,VIC
107851,TC101673,FXAU,VIC
200353,TC101676,FXAU,VIC
401183,TC101672,FXAU,VIC
270718,TC101688,FXAU,VIC
402226,TC101672,FXAU,VIC
133149,TC101672,FXAU,VIC
110168,TC101673,FXAU,VIC
172618,TC101674,FXAU,VIC
420325,TC101674,FXAU,VIC
101728,TC101672,FXAU,VIC
135439,TC101672,FXAU,VIC
125447,TC101673,FXAU,VIC
138289,TC101888,FXAU,VIC
172201,TC101674,FXAU,VIC
200376,TC101677,FXAU,VIC
430199,TC101679,FXAU,VIC
215066,TC101677,FXAU,VIC
237303,TC101686,FXAU,VIC
236455,TC101686,FXAU,VIC
235710,TC101687,FXAU,VIC
401902,TC101672,FXAU,VIC
106975,TC101672,FXAU,VIC
402519,TC101672,FXAU,VIC
300868,TC101679,FXAU,VIC
108939,TC101673,FXAU,VIC
140151,TC101673,FXAU,VIC
420851,TC101674,FXAU,VIC
270824,TC101689,FXAU,VIC
304782,TC101678,FXAU,VIC
401843,TC101673,FXAU,VIC
201244,TC101676,FXAU,VIC
130771,TC101673,FXAU,VIC
402409,TC101672,FXAU,VIC
185536,TC101675,FXAU,VIC
176633,TC101674,FXAU,VIC
420273,TC101674,FXAU,VIC
400988,TC101672,FXAU,VIC
139134,TC101673,FXAU,VIC
138642,TC101672,FXAU,VIC
420340,TC101674,FXAU,VIC
235708,TC101687,FXAU,VIC
400701,TC101672,FXAU,VIC
401442,TC101672,FXAU,VIC
402844,TC101672,FXAU,VIC
237033,TC101686,FXAU,VIC
425376,TC101686,FXAU,VIC
127337,TC101672,FXAU,VIC
300876,TC101679,FXAU,VIC
402621,TC101673,FXAU,VIC
402628,TC101672,FXAU,VIC
270797,TC101688,FXAU,VIC
176904,TC101674,FXAU,VIC
420420,TC101674,FXAU,VIC
175590,TC101674,FXAU,VIC
231693,TC101686,FXAU,VIC
236532,TC101687,FXAU,VIC
402706,TC101682,FXAU,VIC
270554,TC101688,FXAU,VIC
303520,TC101678,FXAU,VIC
270711,TC101688,FXAU,VIC
201034,TC101677,FXAU,VIC
108879,TC101673,FXAU,VIC
105623,TC101672,FXAU,VIC
400592,TC101672,FXAU,VIC
135433,TC101672,FXAU,VIC
176861,TC101674,FXAU,VIC
137981,TC101673,FXAU,VIC
113610,TC101888,FXAU,VIC
131723,TC101673,FXAU,VIC
402047,TC101672,FXAU,VIC
127267,TC101672,FXAU,VIC
236531,TC101687,FXAU,VIC
131695,TC101673,FXAU,VIC
131698,TC101673,FXAU,VIC
131719,TC101673,FXAU,VIC
236584,TC101687,FXAU,VIC
236535,TC101687,FXAU,VIC
236703,TC101687,FXAU,VIC
131720,TC101673,FXAU,VIC
131727,TC101673,FXAU,VIC
135246,TC101673,FXAU,VIC
250183,TC101686,FXAU,VIC
129637,TC101888,FXAU,VIC
123312,TC101672,FXAU,VIC
236078,TC101686,FXAU,VIC
301437,TC101678,FXAU,VIC
236739,TC101686,FXAU,VIC
173867,TC101674,FXAU,VIC
420256,TC101674,FXAU,VIC
105310,TC101672,FXAU,VIC
114488,TC101672,FXAU,VIC
122528,TC101672,FXAU,VIC
174011,TC101674,FXAU,VIC
170824,TC101674,FXAU,VIC
108360,TC101673,FXAU,VIC
200276,TC101676,FXAU,VIC
237017,TC101686,FXAU,VIC
173455,TC101674,FXAU,VIC
200375,TC101676,FXAU,VIC
301429,TC101679,FXAU,VIC
237313,TC101686,FXAU,VIC
402088,TC101682,FXAU,VIC
131705,TC101673,FXAU,VIC
172210,TC101675,FXAU,VIC
174904,TC101674,FXAU,VIC
174703,TC101674,FXAU,VIC
302474,TC101678,FXAU,VIC
430191,TC101678,FXAU,VIC
420792,TC101674,FXAU,VIC
270864,TC101689,FXAU,VIC
139432,TC101672,FXAU,VIC
232329,TC101687,FXAU,VIC
174162,TC101674,FXAU,VIC
132466,TC101673,FXAU,VIC
117336,TC101672,FXAU,VIC
176274,TC101674,FXAU,VIC
173313,TC101674,FXAU,VIC
400532,TC101672,FXAU,VIC
420807,TC101674,FXAU,VIC
301620,TC101678,FXAU,VIC
230389,TC101686,FXAU,VIC
250018,TC101686,FXAU,VIC
110703,TC101673,FXAU,VIC
236816,TC101686,FXAU,VIC
400948,TC101673,FXAU,VIC
200395,TC101677,FXAU,VIC
176214,TC101674,FXAU,VIC
425212,TC101686,FXAU,VIC
137337,TC101672,FXAU,VIC
109026,TC101673,FXAU,VIC
134994,TC101673,FXAU,VIC
231987,TC101687,FXAU,VIC
270247,TC101689,FXAU,VIC
107864,TC101672,FXAU,VIC
122382,TC101672,FXAU,VIC
430295,TC101679,FXAU,VIC
114466,TC101673,FXAU,VIC
236699,TC101687,FXAU,VIC
113646,TC101672,FXAU,VIC
128077,TC101673,FXAU,VIC
132111,TC101888,FXAU,VIC
113209,TC101888,FXAU,VIC
401943,TC101672,FXAU,VIC
125543,TC101888,FXAU,VIC
235167,TC101686,FXAU,VIC
121764,TC101672,FXAU,VIC
110531,TC101672,FXAU,VIC
173884,TC101674,FXAU,VIC
176911,TC101674,FXAU,VIC
201667,TC101677,FXAU,VIC
176069,TC101674,FXAU,VIC
305211,TC101679,FXAU,VIC
303138,TC101678,FXAU,VIC
170818,TC101674,FXAU,VIC
128299,TC101888,FXAU,VIC
137341,TC101888,FXAU,VIC
401629,TC101673,FXAU,VIC
116135,TC101888,FXAU,VIC
401775,TC101682,FXAU,VIC
200315,TC101676,FXAU,VIC
400793,TC101672,FXAU,VIC
234410,TC101687,FXAU,VIC
133072,TC101888,FXAU,VIC
401963,TC101672,FXAU,VIC
121665,TC101673,FXAU,VIC
420772,TC101674,FXAU,VIC
301599,TC101678,FXAU,VIC
115933,TC101672,FXAU,VIC
171159,TC101674,FXAU,VIC
110450,TC101672,FXAU,VIC
215269,TC101676,FXAU,VIC
231342,TC101687,FXAU,VIC
301427,TC101678,FXAU,VIC
400550,TC101672,FXAU,VIC
127194,TC101672,FXAU,VIC
236026,TC101686,FXAU,VIC
137125,TC101888,FXAU,VIC
402373,TC101682,FXAU,VIC
139648,TC101672,FXAU,VIC
121731,TC101672,FXAU,VIC
400733,TC101673,FXAU,VIC
401857,TC101673,FXAU,VIC
402344,TC101682,FXAU,VIC
230858,TC101687,FXAU,VIC
119095,TC101673,FXAU,VIC
402379,TC101682,FXAU,VIC
303616,TC101678,FXAU,VIC
200232,TC101676,FXAU,VIC
420055,TC101674,FXAU,VIC
233776,TC101686,FXAU,VIC
106529,TC101672,FXAU,VIC
234286,TC101686,FXAU,VIC
401257,TC101673,FXAU,VIC
302891,TC101678,FXAU,VIC
250041,TC101687,FXAU,VIC
235537,TC101686,FXAU,VIC
300546,TC101678,FXAU,VIC
123323,TC101672,FXAU,VIC
425558,TC101687,FXAU,VIC
270781,TC101688,FXAU,VIC
121869,TC101672,FXAU,VIC
402034,TC101672,FXAU,VIC
108016,TC101673,FXAU,VIC
126882,TC101672,FXAU,VIC
127985,TC101672,FXAU,VIC
185221,TC101674,FXAU,VIC
402042,TC101672,FXAU,VIC
133348,TC101888,FXAU,VIC
185471,TC101674,FXAU,VIC
101642,TC101672,FXAU,VIC
250331,TC101687,FXAU,VIC
430058,TC101678,FXAU,VIC
402447,TC101672,FXAU,VIC
172615,TC101674,FXAU,VIC
131615,TC101672,FXAU,VIC
132463,TC101672,FXAU,VIC
400137,TC101672,FXAU,VIC
110328,TC101673,FXAU,VIC
171888,TC101675,FXAU,VIC
270481,TC101688,FXAU,VIC
420502,TC101674,FXAU,VIC
124792,TC101672,FXAU,VIC
232344,TC101687,FXAU,VIC
232481,TC101687,FXAU,VIC
402450,TC101672,FXAU,VIC
235860,TC101686,FXAU,VIC
233784,TC101687,FXAU,VIC
172127,TC101675,FXAU,VIC
137057,TC101673,FXAU,VIC
236618,TC101686,FXAU,VIC
119019,TC101673,FXAU,VIC
127832,TC101672,FXAU,VIC
302138,TC101679,FXAU,VIC
300992,TC101679,FXAU,VIC
420227,TC101674,FXAU,VIC
116257,TC101673,FXAU,VIC
127797,TC101672,FXAU,VIC
170797,TC101674,FXAU,VIC
173445,TC101674,FXAU,VIC
170742,TC101674,FXAU,VIC
115085,TC101888,FXAU,VIC
234677,TC101687,FXAU,VIC
430243,TC101678,FXAU,VIC
425194,TC101687,FXAU,VIC
400236,TC101673,FXAU,VIC
401755,TC101673,FXAU,VIC
131696,TC101672,FXAU,VIC
271321,TC101688,FXAU,VIC
232415,TC101687,FXAU,VIC
128321,TC101672,FXAU,VIC
304081,TC101678,FXAU,VIC
234936,TC101686,FXAU,VIC
234317,TC101686,FXAU,VIC
420843,TC101674,FXAU,VIC
234063,TC101686,FXAU,VIC
400953,TC101672,FXAU,VIC
420880,TC101675,FXAU,VIC
430310,TC101678,FXAU,VIC
237481,TC101686,FXAU,VIC
271276,TC101688,FXAU,VIC
174654,TC101674,FXAU,VIC
302617,TC101678,FXAU,VIC
237237,TC101687,FXAU,VIC
176284,TC101674,FXAU,VIC
232326,TC101686,FXAU,VIC
108402,TC101672,FXAU,VIC
400134,TC101672,FXAU,VIC
140384,TC101673,FXAU,VIC
420309,TC101674,FXAU,VIC
174217,TC101674,FXAU,VIC
110682,TC101673,FXAU,VIC
400823,TC101672,FXAU,VIC
140789,TC101673,FXAU,VIC
234445,TC101687,FXAU,VIC
235142,TC101686,FXAU,VIC
130601,TC101672,FXAU,VIC
236745,TC101686,FXAU,VIC
270862,TC101689,FXAU,VIC
170845,TC101674,FXAU,VIC
137314,TC101673,FXAU,VIC
175192,TC101675,FXAU,VIC
107675,TC101673,FXAU,VIC
400377,TC101672,FXAU,VIC
300960,TC101678,FXAU,VIC
401457,TC101672,FXAU,VIC
185399,TC101674,FXAU,VIC
250405,TC101686,FXAU,VIC
174726,TC101674,FXAU,VIC
430331,TC101679,FXAU,VIC
232028,TC101686,FXAU,VIC
401432,TC101672,FXAU,VIC
402917,TC101672,FXAU,VIC
237016,TC101687,FXAU,VIC
140338,TC101888,FXAU,VIC
106642,TC101672,FXAU,VIC
400848,TC101672,FXAU,VIC
303458,TC101679,FXAU,VIC
185544,TC101675,FXAU,VIC
171741,TC101674,FXAU,VIC
271243,TC101688,FXAU,VIC
120138,TC101888,FXAU,VIC
131157,TC101672,FXAU,VIC
400449,TC101673,FXAU,VIC
185368,TC101674,FXAU,VIC
132681,TC101888,FXAU,VIC
270689,TC101688,FXAU,VIC
130709,TC101672,FXAU,VIC
110322,TC101672,FXAU,VIC
171772,TC101674,FXAU,VIC
250101,TC101687,FXAU,VIC
185154,TC101674,FXAU,VIC
303234,TC101678,FXAU,VIC
173897,TC101674,FXAU,VIC
401525,TC101673,FXAU,VIC
105255,TC101673,FXAU,VIC
425547,TC101686,FXAU,VIC
401965,TC101672,FXAU,VIC
200428,TC101677,FXAU,VIC
135122,TC101672,FXAU,VIC
201010,TC101676,FXAU,VIC
271109,TC101689,FXAU,VIC
235530,TC101686,FXAU,VIC
425198,TC101686,FXAU,VIC
303289,TC101679,FXAU,VIC
420866,TC101675,FXAU,VIC
302322,TC101678,FXAU,VIC
172593,TC101674,FXAU,VIC
420074,TC101674,FXAU,VIC
140906,TC101673,FXAU,VIC
173191,TC101674,FXAU,VIC
185251,TC101674,FXAU,VIC
401997,TC101672,FXAU,VIC
136598,TC101672,FXAU,VIC
107350,TC101672,FXAU,VIC
139940,TC101672,FXAU,VIC
237305,TC101686,FXAU,VIC
121884,TC101672,FXAU,VIC
250052,TC101686,FXAU,VIC
110906,TC101672,FXAU,VIC
170470,TC101674,FXAU,VIC
175891,TC101675,FXAU,VIC
170736,TC101675,FXAU,VIC
172598,TC101674,FXAU,VIC
103504,TC101672,FXAU,VIC
236780,TC101686,FXAU,VIC
401370,TC101672,FXAU,VIC
271689,TC101688,FXAU,VIC
172072,TC101674,FXAU,VIC
174177,TC101674,FXAU,VIC
128364,TC101672,FXAU,VIC
131729,TC101673,FXAU,VIC
132187,TC101672,FXAU,VIC
105332,TC101672,FXAU,VIC
430392,TC101679,FXAU,VIC
270360,TC101688,FXAU,VIC
171108,TC101674,FXAU,VIC
420242,TC101674,FXAU,VIC
136679,TC101672,FXAU,VIC
232395,TC101686,FXAU,VIC
116239,TC101673,FXAU,VIC
420862,TC101675,FXAU,VIC
303835,TC101679,FXAU,VIC
111033,TC101672,FXAU,VIC
402135,TC101672,FXAU,VIC
400439,TC101672,FXAU,VIC
126802,TC101672,FXAU,VIC
116954,TC101672,FXAU,VIC
119223,TC101672,FXAU,VIC
100212,TC101672,FXAU,VIC
250374,TC101686,FXAU,VIC
135219,TC101672,FXAU,VIC
170861,TC101674,FXAU,VIC
401262,TC101682,FXAU,VIC
171867,TC101674,FXAU,VIC
175924,TC101674,FXAU,VIC
231477,TC101686,FXAU,VIC
400614,TC101673,FXAU,VIC
401351,TC101673,FXAU,VIC
302261,TC101679,FXAU,VIC
113617,TC101672,FXAU,VIC
401345,TC101672,FXAU,VIC
139251,TC101672,FXAU,VIC
128978,TC101673,FXAU,VIC
237258,TC101686,FXAU,VIC
401254,TC101682,FXAU,VIC
174973,TC101674,FXAU,VIC
171927,TC101674,FXAU,VIC
270520,TC101688,FXAU,VIC
400060,TC101673,FXAU,VIC
425467,TC101686,FXAU,VIC
137074,TC101888,FXAU,VIC
138671,TC101672,FXAU,VIC
301883,TC101679,FXAU,VIC
400029,TC101672,FXAU,VIC
110096,TC101673,FXAU,VIC
107592,TC101673,FXAU,VIC
233757,TC101686,FXAU,VIC
113210,TC101888,FXAU,VIC
185648,TC101674,FXAU,VIC
201048,TC101677,FXAU,VIC
400579,TC101673,FXAU,VIC
401574,TC101672,FXAU,VIC
137208,TC101672,FXAU,VIC
123343,TC101888,FXAU,VIC
131146,TC101672,FXAU,VIC
175166,TC101674,FXAU,VIC
127229,TC101672,FXAU,VIC
300079,TC101679,FXAU,VIC
300537,TC101678,FXAU,VIC
300299,TC101678,FXAU,VIC
106509,TC101673,FXAU,VIC
171857,TC101674,FXAU,VIC
401012,TC101672,FXAU,VIC
176488,TC101674,FXAU,VIC
400507,TC101672,FXAU,VIC
175443,TC101674,FXAU,VIC
103969,TC101672,FXAU,VIC
176796,TC101674,FXAU,VIC
135044,TC101888,FXAU,VIC
231547,TC101687,FXAU,VIC
130561,TC101672,FXAU,VIC
173343,TC101674,FXAU,VIC
231203,TC101686,FXAU,VIC
129253,TC101672,FXAU,VIC
118998,TC101672,FXAU,VIC
400282,TC101672,FXAU,VIC
271703,TC101688,FXAU,VIC
231539,TC101686,FXAU,VIC
123813,TC101673,FXAU,VIC
110595,TC101673,FXAU,VIC
302958,TC101679,FXAU,VIC
137872,TC101672,FXAU,VIC
231494,TC101686,FXAU,VIC
303971,TC101678,FXAU,VIC
122222,TC101672,FXAU,VIC
107056,TC101672,FXAU,VIC
130753,TC101888,FXAU,VIC
430299,TC101678,FXAU,VIC
174745,TC101674,FXAU,VIC
111453,TC101673,FXAU,VIC
401217,TC101673,FXAU,VIC
173477,TC101674,FXAU,VIC
401304,TC101682,FXAU,VIC
400582,TC101672,FXAU,VIC
230792,TC101686,FXAU,VIC
301629,TC101679,FXAU,VIC
401454,TC101672,FXAU,VIC
127278,TC101672,FXAU,VIC
234932,TC101686,FXAU,VIC
136514,TC101672,FXAU,VIC
110502,TC101672,FXAU,VIC
236832,TC101686,FXAU,VIC
140916,TC101672,FXAU,VIC
401585,TC101672,FXAU,VIC
170800,TC101674,FXAU,VIC
140205,TC101672,FXAU,VIC
401118,TC101672,FXAU,VIC
401551,TC101672,FXAU,VIC
402789,TC101682,FXAU,VIC
136517,TC101888,FXAU,VIC
123668,TC101672,FXAU,VIC
300820,TC101679,FXAU,VIC
235859,TC101686,FXAU,VIC
129685,TC101672,FXAU,VIC
176516,TC101674,FXAU,VIC
174912,TC101674,FXAU,VIC
175263,TC101674,FXAU,VIC
402873,TC101673,FXAU,VIC
122951,TC101673,FXAU,VIC
135642,TC101673,FXAU,VIC
175111,TC101675,FXAU,VIC
132120,TC101888,FXAU,VIC
401883,TC101672,FXAU,VIC
137317,TC101673,FXAU,VIC
420860,TC101674,FXAU,VIC
402934,TC101682,FXAU,VIC
304228,TC101679,FXAU,VIC
176930,TC101674,FXAU,VIC
425016,TC101687,FXAU,VIC
201020,TC101676,FXAU,VIC
430016,TC101679,FXAU,VIC
234519,TC101687,FXAU,VIC
270694,TC101689,FXAU,VIC
170015,TC101675,FXAU,VIC
230645,TC101687,FXAU,VIC
271768,TC101689,FXAU,VIC
420339,TC101674,FXAU,VIC
402486,TC101673,FXAU,VIC
304714,TC101679,FXAU,VIC
302275,TC101679,FXAU,VIC
425259,TC101687,FXAU,VIC
107711,TC101650,FXAU,VIC
402876,TC101682,FXAU,VIC
302667,TC101678,FXAU,VIC
231265,TC101686,FXAU,VIC
140967,TC101673,FXAU,VIC
234723,TC101687,FXAU,VIC
400943,TC101673,FXAU,VIC
401961,TC101672,FXAU,VIC
425322,TC101686,FXAU,VIC
116742,TC101888,FXAU,VIC
172229,TC101674,FXAU,VIC
401636,TC101672,FXAU,VIC
132106,TC101672,FXAU,VIC
420855,TC101674,FXAU,VIC
175327,TC101674,FXAU,VIC
111366,TC101673,FXAU,VIC
425408,TC101687,FXAU,VIC
430290,TC101679,FXAU,VIC
174670,TC101675,FXAU,VIC
122346,TC101672,FXAU,VIC
401653,TC101682,FXAU,VIC
171777,TC101674,FXAU,VIC
425082,TC101687,FXAU,VIC
425102,TC101686,FXAU,VIC
111029,TC101672,FXAU,VIC
300900,TC101678,FXAU,VIC
236450,TC101686,FXAU,VIC
271638,TC101688,FXAU,VIC
121664,TC101888,FXAU,VIC
300303,TC101678,FXAU,VIC
231197,TC101686,FXAU,VIC
170435,TC101674,FXAU,VIC
131564,TC101672,FXAU,VIC
232304,TC101686,FXAU,VIC
400380,TC101672,FXAU,VIC
129641,TC101672,FXAU,VIC
129620,TC101672,FXAU,VIC
105746,TC101672,FXAU,VIC
129472,TC101888,FXAU,VIC
116662,TC101888,FXAU,VIC
425147,TC101686,FXAU,VIC
270383,TC101688,FXAU,VIC
235189,TC101687,FXAU,VIC
300936,TC101679,FXAU,VIC
128397,TC101888,FXAU,VIC
172208,TC101675,FXAU,VIC
140344,TC101673,FXAU,VIC
235707,TC101686,FXAU,VIC
402414,TC101672,FXAU,VIC
425104,TC101687,FXAU,VIC
110478,TC101673,FXAU,VIC
235193,TC101687,FXAU,VIC
401852,TC101672,FXAU,VIC
174708,TC101674,FXAU,VIC
137047,TC101673,FXAU,VIC
232455,TC101687,FXAU,VIC
302668,TC101678,FXAU,VIC
402765,TC101673,FXAU,VIC
402300,TC101672,FXAU,VIC
232289,TC101686,FXAU,VIC
402380,TC101682,FXAU,VIC
175774,TC101674,FXAU,VIC
231485,TC101686,FXAU,VIC
119303,TC101888,FXAU,VIC
402395,TC101682,FXAU,VIC
176751,TC101674,FXAU,VIC
400005,TC101672,FXAU,VIC
270751,TC101688,FXAU,VIC
420244,TC101674,FXAU,VIC
175446,TC101674,FXAU,VIC
172034,TC101674,FXAU,VIC
420388,TC101674,FXAU,VIC
400585,TC101673,FXAU,VIC
109052,TC101673,FXAU,VIC
185644,TC101674,FXAU,VIC
401893,TC101672,FXAU,VIC
136513,TC101888,FXAU,VIC
136036,TC101673,FXAU,VIC
130690,TC101672,FXAU,VIC
401532,TC101673,FXAU,VIC
231633,TC101686,FXAU,VIC
420259,TC101674,FXAU,VIC
175023,TC101675,FXAU,VIC
270772,TC101689,FXAU,VIC
172013,TC101674,FXAU,VIC
402389,TC101673,FXAU,VIC
401765,TC101672,FXAU,VIC
420826,TC101675,FXAU,VIC
430153,TC101679,FXAU,VIC
121761,TC101672,FXAU,VIC
107358,TC101673,FXAU,VIC
138638,TC101673,FXAU,VIC
110327,TC101673,FXAU,VIC
126315,TC101673,FXAU,VIC
116817,TC101888,FXAU,VIC
301396,TC101678,FXAU,VIC
173058,TC101674,FXAU,VIC
301902,TC101678,FXAU,VIC
174445,TC101674,FXAU,VIC
400226,TC101672,FXAU,VIC
430325,TC101678,FXAU,VIC
123930,TC101672,FXAU,VIC
237286,TC101687,FXAU,VIC
230824,TC101686,FXAU,VIC
174747,TC101675,FXAU,VIC
237213,TC101686,FXAU,VIC
108284,TC101673,FXAU,VIC
400053,TC101672,FXAU,VIC
402331,TC101682,FXAU,VIC
108348,TC101673,FXAU,VIC
400960,TC101673,FXAU,VIC
140116,TC101672,FXAU,VIC
237172,TC101686,FXAU,VIC
112005,TC101672,FXAU,VIC
402759,TC101673,FXAU,VIC
233269,TC101686,FXAU,VIC
174215,TC101675,FXAU,VIC
171040,TC101674,FXAU,VIC
232352,TC101687,FXAU,VIC
115010,TC101673,FXAU,VIC
420568,TC101675,FXAU,VIC
171874,TC101674,FXAU,VIC
176473,TC101674,FXAU,VIC
140751,TC101672,FXAU,VIC
103827,TC101650,FXAU,VIC
401738,TC101673,FXAU,VIC
130700,TC101673,FXAU,VIC
174000,TC101675,FXAU,VIC
420166,TC101674,FXAU,VIC
234934,TC101687,FXAU,VIC
237038,TC101686,FXAU,VIC
174931,TC101674,FXAU,VIC
420177,TC101674,FXAU,VIC
174020,TC101674,FXAU,VIC
176084,TC101674,FXAU,VIC
233390,TC101686,FXAU,VIC
122988,TC101673,FXAU,VIC
231659,TC101686,FXAU,VIC
230422,TC101686,FXAU,VIC
175546,TC101674,FXAU,VIC
401306,TC101672,FXAU,VIC
230108,TC101686,FXAU,VIC
105239,TC101672,FXAU,VIC
103503,TC101672,FXAU,VIC
402179,TC101672,FXAU,VIC
235180,TC101687,FXAU,VIC
107113,TC101673,FXAU,VIC
123431,TC101673,FXAU,VIC
174902,TC101675,FXAU,VIC
400405,TC101673,FXAU,VIC
128227,TC101672,FXAU,VIC
420030,TC101674,FXAU,VIC
171302,TC101674,FXAU,VIC
105267,TC101672,FXAU,VIC
176184,TC101674,FXAU,VIC
139598,TC101673,FXAU,VIC
132452,TC101672,FXAU,VIC
305077,TC101678,FXAU,VIC
105714,TC101672,FXAU,VIC
201542,TC101676,FXAU,VIC
171828,TC101675,FXAU,VIC
230849,TC101686,FXAU,VIC
131970,TC101673,FXAU,VIC
107099,TC101672,FXAU,VIC
430286,TC101678,FXAU,VIC
140421,TC101888,FXAU,VIC
232431,TC101687,FXAU,VIC
232413,TC101686,FXAU,VIC
232448,TC101686,FXAU,VIC
138247,TC101888,FXAU,VIC
170089,TC101674,FXAU,VIC
105629,TC101672,FXAU,VIC
270683,TC101688,FXAU,VIC
120943,TC101673,FXAU,VIC
185486,TC101674,FXAU,VIC
236981,TC101686,FXAU,VIC
135334,TC101888,FXAU,VIC
402198,TC101673,FXAU,VIC
127984,TC101888,FXAU,VIC
303394,TC101679,FXAU,VIC
232269,TC101686,FXAU,VIC
174578,TC101675,FXAU,VIC
107859,TC101673,FXAU,VIC
138517,TC101672,FXAU,VIC
175068,TC101675,FXAU,VIC
401354,TC101672,FXAU,VIC
270368,TC101689,FXAU,VIC
235534,TC101686,FXAU,VIC
139540,TC101672,FXAU,VIC
176223,TC101674,FXAU,VIC
175836,TC101674,FXAU,VIC
401140,TC101673,FXAU,VIC
234032,TC101686,FXAU,VIC
171750,TC101674,FXAU,VIC
235703,TC101687,FXAU,VIC
430168,TC101678,FXAU,VIC
175114,TC101674,FXAU,VIC
173173,TC101674,FXAU,VIC
402703,TC101682,FXAU,VIC
420876,TC101675,FXAU,VIC
231077,TC101687,FXAU,VIC
170125,TC101674,FXAU,VIC
123769,TC101888,FXAU,VIC
401526,TC101673,FXAU,VIC
303986,TC101678,FXAU,VIC
123776,TC101888,FXAU,VIC
400157,TC101672,FXAU,VIC
129155,TC101672,FXAU,VIC
233593,TC101687,FXAU,VIC
401152,TC101673,FXAU,VIC
232480,TC101686,FXAU,VIC
172085,TC101674,FXAU,VIC
236825,TC101686,FXAU,VIC
401102,TC101672,FXAU,VIC
201698,TC101676,FXAU,VIC
402872,TC101673,FXAU,VIC
250083,TC101687,FXAU,VIC
135971,TC101888,FXAU,VIC
400402,TC101673,FXAU,VIC
127338,TC101672,FXAU,VIC
425335,TC101686,FXAU,VIC
140994,TC101888,FXAU,VIC
400041,TC101673,FXAU,VIC
401216,TC101673,FXAU,VIC
128997,TC101673,FXAU,VIC
107003,TC101673,FXAU,VIC
140787,TC101673,FXAU,VIC
172971,TC101674,FXAU,VIC
301560,TC101678,FXAU,VIC
280015,TC101689,FXAU,VIC
231975,TC101687,FXAU,VIC
131690,TC101672,FXAU,VIC
112215,TC101888,FXAU,VIC
127823,TC101672,FXAU,VIC
122527,TC101888,FXAU,VIC
135036,TC101888,FXAU,VIC
425150,TC101686,FXAU,VIC
135562,TC101673,FXAU,VIC
237240,TC101686,FXAU,VIC
420308,TC101674,FXAU,VIC
235935,TC101686,FXAU,VIC
235829,TC101686,FXAU,VIC
234515,TC101687,FXAU,VIC
129689,TC101672,FXAU,VIC
401411,TC101672,FXAU,VIC
401562,TC101672,FXAU,VIC
232495,TC101687,FXAU,VIC
402089,TC101672,FXAU,VIC
234144,TC101686,FXAU,VIC
401342,TC101672,FXAU,VIC
232475,TC101687,FXAU,VIC
136912,TC101672,FXAU,VIC
401792,TC101682,FXAU,VIC
234684,TC101687,FXAU,VIC
108027,TC101672,FXAU,VIC
300166,TC101678,FXAU,VIC
138710,TC101888,FXAU,VIC
118987,TC101672,FXAU,VIC
200616,TC101676,FXAU,VIC
402132,TC101672,FXAU,VIC
402012,TC101672,FXAU,VIC
425225,TC101687,FXAU,VIC
109220,TC101672,FXAU,VIC
237011,TC101687,FXAU,VIC
140510,TC101672,FXAU,VIC
420357,TC101674,FXAU,VIC
129605,TC101672,FXAU,VIC
425515,TC101687,FXAU,VIC
106123,TC101672,FXAU,VIC
420810,TC101674,FXAU,VIC
107046,TC101672,FXAU,VIC
140284,TC101672,FXAU,VIC
129084,TC101673,FXAU,VIC
231643,TC101687,FXAU,VIC
139372,TC101673,FXAU,VIC
400441,TC101672,FXAU,VIC
104779,TC101673,FXAU,VIC
302277,TC101678,FXAU,VIC
270395,TC101689,FXAU,VIC
430075,TC101678,FXAU,VIC
171786,TC101674,FXAU,VIC
132933,TC101888,FXAU,VIC
176744,TC101674,FXAU,VIC
301390,TC101679,FXAU,VIC
300818,TC101678,FXAU,VIC
176263,TC101675,FXAU,VIC
127906,TC101672,FXAU,VIC
